adr_usd,review_score,dist_center_mi,room_count,service_score,repeat_visit_intent,loyalty_index
232,8.77,0.6,351,38.2,24.1888611,11.83317383
233,8.6,7.8,342,42.9,28.08866616,12.42437214
174,7.77,7.3,407,46,26.81523801,0.61379444
169,7.4,8.6,288,58,39.58783927,0.551089901
118,7.43,9,295,30.2,18.49108675,0.032395285
113,6.55,8.2,252,43.3,25.55250606,0.042945387
133,7.19,5,374,62.5,40.21888145,0.101207156
123,7.55,10,166,33.8,22.39608001,-0.008161931
209,8.76,3.5,389,33.8,37.43463594,3.787273486
186,8.71,3.9,251,46.9,30.44539203,1.304867085
212,7.76,4.9,143,41.8,21.44316369,4.364623048
103,6.78,13,465,67.8,39.30218569,0.012396441
185,8.21,5.2,187,38.1,21.15625172,1.228909383
274,9.01,2.7,399,52.4,35.4249416,92.30302719
269,8.82,2.3,402,49.4,28.43808952,72.0633358
261,8.52,5,179,47.5,28.63653088,48.69033906
168,7.35,2.6,291,69.9,52.8373095,0.584994007
186,7.84,12,277,37.9,16.7767313,1.288168534
99,7.17,11.9,251,53.4,31.80391027,0.037871818
163,8.28,3.5,317,61.8,42.79629474,0.428872225
221,8.9,4.1,310,42,24.78488712,6.747706619
151,7.15,13.8,257,41.1,27.10857469,0.232716842
198,8.33,0.2,360,43,44.33600716,2.148821619
166,7.73,11.7,372,37.9,24.40510431,0.432359711
207,8.28,3.6,235,48.2,36.85930831,3.466327562
250,8.51,5.7,342,50.8,34.83753588,28.28281699
110,7.06,11.7,409,45,19.62063855,0.042330716
208,8.88,3.8,348,56.6,37.50368751,3.613342515
199,8.5,5.6,214,44.2,29.83834101,2.310016905
220,8.37,1.9,150,41.1,25.8303688,6.571964525
217,9.29,3,299,66.1,48.87763014,5.540739874
216,8.31,7.2,428,52.3,37.91210813,5.353807396
179,7.71,8.8,325,37.9,30.57358487,0.858380547
237,8.76,4.5,261,38.5,30.06702709,14.94004936
213,8.22,0.4,228,62.1,40.3355853,4.616465261
153,7.79,12.2,362,56.2,30.17636846,0.189192908
104,6.6,9.8,242,63.5,49.43260769,-0.044094213
183,7.58,6,376,50.9,39.11475767,1.025685708
173,7.97,8,385,45.3,21.2593792,0.729937216
142,7.35,10.2,346,34,20.27611107,0.142634287
194,8.27,6.5,337,59.3,29.63822677,1.820855895
174,8.27,0.2,344,40.4,34.98473565,0.665237699
236,8.81,3.4,267,31.7,19.96979225,14.25900841
182,8.02,7.8,442,56.2,30.27325638,0.952416023
161,7.12,7.9,250,59.1,33.25509531,0.413908932
241,8.79,5.7,400,39.9,18.47943766,18.23319875
131,8.01,13.1,312,59.1,32.182506,0.04109228
162,8.22,12.4,298,44.8,23.72401683,0.376687618
197,8.4,6.9,149,47.4,28.66703666,2.126947268
285,9.42,0.2,363,55.9,41.39891419,158.4992287
190,7.94,7,327,52.4,36.09482829,1.556170945
200,8.21,3.4,284,40.4,25.18550565,2.392930893
228,7.99,4,356,56.9,36.3179115,9.660915231
178,8.23,6.8,294,40.8,27.02891943,0.873246922
174,8.3,7.6,225,53.5,26.61856944,0.666605874
166,8.2,7.1,253,47,30.71953793,0.406464279
222,8.12,6.4,427,42.3,30.09672345,7.096263197
241,8.91,2.1,203,41.1,26.31311977,18.22685283
170,8.13,4.2,246,57.3,38.23391489,0.550680082
125,7.53,14.5,231,39.1,21.73843242,0.149566145
202,8.46,4.5,508,62,39.34859297,2.700840004
130,7.68,7.3,159,48.1,31.74565957,0.058910529
163,8.06,8.2,424,42.2,23.98688177,0.341534072
262,8.94,2.6,257,46.8,26.24513907,51.10368296
234,8.1,5.9,350,42.9,24.11879465,12.91907618
208,8.91,2.9,194,51.1,29.8525156,3.56937918
235,8.82,3.4,264,51.5,27.81049874,13.57802645
179,7.93,4.2,357,44.6,27.66627519,0.846110173
229,8.62,4.6,403,47.5,28.23313927,10.08402154
113,7.41,7.2,260,32.8,14.17857616,-0.002932653
244,8.81,3.7,285,52.9,29.71733308,21.19329603
265,9.48,0.6,408,40.3,33.70909946,59.2785672
217,9.02,3.1,232,36.5,15.37939548,5.603388923
183,8.18,9.6,418,34.7,20.26925542,0.965816631
237,8.38,5.7,283,56.9,41.60049079,14.98608057
178,7.91,8.8,200,45.9,23.02223608,0.770238342
168,8.29,5.2,340,51.1,27.96463543,0.457740567
240,9.11,0.3,366,41.2,14.03638976,17.37626215
229,9.18,2.6,259,41.8,39.96031167,10.0666645
102,7.61,4.7,145,62.2,28.41107999,-0.067861697
182,7.91,8.2,390,48.1,27.84603153,1.088495205
179,7.99,5.8,389,31.6,18.35748555,0.74395673
226,9.48,0.2,335,36.4,24.40222551,8.733961388
266,9.19,1,393,49.6,34.44156578,62.30017807
140,7.76,9.1,404,40,34.227217,0.095197154
137,7.49,12.1,347,33.5,14.99837533,0.131573842
284,9.28,0.2,419,50.1,31.27858392,150.8881703
180,8.76,4.9,242,60.5,32.51882654,0.958353132
180,7.79,3.9,97,51.1,34.56053781,0.930526944
126,6.97,12.4,329,33.2,29.35833129,0.051422209
249,9.57,4.7,420,47.2,27.53411774,27.02542503
119,7.35,10.3,233,50.7,37.37388225,0.085154232
226,9.08,3.1,242,41.7,17.24354441,8.65849236
194,8.13,10.1,326,52.5,26.61459269,1.734244804
99,7.12,8.5,261,50.4,28.82451109,0.024888115
207,8.39,8.2,334,36.8,22.48715498,3.405849259
156,8.04,8.6,338,33.9,16.07338059,0.229125223
281,9.5,1.7,466,41.2,23.91480315,130.1756506
193,8.37,4.1,252,57.4,35.34755084,1.651695742
234,8.91,3.9,400,40.2,25.7943107,12.90999308
130,7.32,8.6,447,55.9,37.60310273,0.046261354
143,7.79,12.2,389,45.2,34.16333156,0.194753867
213,8.82,2,332,36.4,16.28566603,4.714485157
183,7.94,9.1,438,58.8,40.69053056,1.00461079
253,8.87,2.1,313,49.9,33.52350572,32.89800645
153,7.77,9.7,284,58.5,42.17681156,0.281470424
279,9.45,0.2,209,51.1,22.55716101,117.9737396
145,7.3,8.3,396,54.8,26.38460968,0.139396564
218,8.81,2.7,308,37.8,21.51627608,5.952506762
232,9.06,0.2,352,45.9,27.52556996,11.59303138
186,7.8,4.6,335,37.2,21.23274217,1.185244977
142,7.87,7.5,306,34.1,17.56966142,0.068003876
260,9.47,1.6,440,45.8,39.45206481,46.41254869
237,9.06,5.5,193,42.8,25.69636581,14.94355581
278,9.17,1.8,398,48,28.63811059,112.2892215
186,8.5,4.2,267,37.6,32.37408857,1.37660694
151,8.36,11.8,248,57.4,27.53525975,0.215208401
222,9.03,2.5,334,56.8,39.14576351,7.128532991
133,7.13,5.9,315,49.1,26.96325526,0.104823282
156,7.91,4.9,455,43.2,29.63068734,0.199980948
249,8.42,3.5,343,48.2,23.74841616,27.00414056
197,8.37,12.1,305,44.5,25.27171656,2.086322526
210,8.81,4.7,362,43.3,31.09513185,3.986615954
173,8.09,2.8,209,65.4,42.67019306,0.593230827
230,8.54,2.4,317,59.6,40.63287317,10.54674942
257,8.86,4.1,372,45.7,26.5981073,39.95113723
264,8.62,5.9,477,75.5,51.72009486,56.37952316
228,8.6,7.2,246,50.7,35.69198689,9.670060899
234,8.97,0.2,331,34,16.8921714,12.98088904
262,9.1,0.2,237,35.3,26.60113238,51.12495845
175,8.05,8,399,35.3,31.0897845,0.690796176
235,8.28,1.9,122,38.4,12.51128297,13.535863
161,7.35,6.9,364,36,21.85746115,0.359475232
239,8.79,4.9,299,38.6,26.61416139,16.50349734
226,8.69,4.2,283,45.8,28.87870436,8.719822531
241,8.86,4.7,403,53.8,31.8064878,18.16662954
203,8.56,2.5,338,54.9,30.19545843,2.766538152
170,7.85,5.4,182,51.4,36.44029499,0.614090302
270,9.11,0.4,237,43.3,33.36807911,75.75517906
171,7.52,10.6,331,56.3,30.13015842,0.597327624
200,8.38,5.9,262,50.5,30.45631116,2.420731754
197,9.11,4.6,379,47.8,28.9935286,2.043238217
242,8.93,0.2,363,57.5,34.54431382,19.15117386
179,8.12,1.2,171,35.2,17.33540484,0.87148232
106,7.29,8.8,183,55.4,33.30029355,0.093797851
176,8.12,9.1,252,52,33.2928227,0.750343542
213,8.86,6.2,390,52.3,24.34230382,4.576683412
272,9.03,0.2,274,62.4,31.12580281,83.6294648
241,8.85,0.2,286,43.5,27.14728396,18.1446839
245,8.71,9,387,38.7,18.35773544,22.11979631
164,7.61,7.5,256,41.7,18.98540214,0.438126361
66,6.98,11.9,163,41.6,34.78855658,-0.013326495
157,8.01,9,296,63.9,36.73375508,0.289138316
180,8.23,4.2,347,37.8,19.68400999,0.900560889
204,8.03,2.1,248,54.6,34.69024337,2.917952434
200,8.3,3.2,416,33.5,17.33730017,2.322645848
162,7.85,5.1,277,33.5,20.80729795,0.391401704
182,7.62,2.1,281,52.2,31.46979266,1.038081975
254,8.93,3.6,449,33.1,18.95642961,34.43640195
141,7.35,6.3,343,49.7,24.0680996,0.207254894
170,7.87,4.7,260,45.3,27.3367115,0.57349416
175,8.07,10.2,348,31.8,19.84234835,0.775825019
60,6.62,13.7,271,38.7,19.92703273,-0.045379771
304,8.81,0.7,278,43.4,24.37849326,403.4371326
182,8.02,4.5,199,58.7,30.29435947,0.994999302
160,8.08,4.7,266,32.8,23.83552541,0.377353497
159,7.85,10.4,513,34.6,32.19671644,0.293869797
197,8.12,5.7,77,57.2,30.61144365,2.090625803
165,7.55,7.7,450,49,34.33588828,0.344479445
283,9.15,1.8,300,40.8,26.7483167,143.5871787
174,7.49,7.3,246,43.7,27.9569892,0.680981725
205,8.25,4.5,391,39,16.32157455,3.063894857
182,8.35,3.7,311,54.2,26.50439265,0.997821526
269,8.76,5.2,517,46,31.50974577,72.12236425
186,7.75,6.3,156,44.6,35.53122375,1.247751224
117,7.2,10.4,331,44.2,34.3738013,0.099320485
108,7.38,10.2,329,36.6,27.83235659,-0.014855506
72,7.43,6.4,199,32.7,16.37346199,-0.010879455
83,6.93,12.7,358,41.7,33.70394632,0.079670239
167,7.66,12.6,337,33.7,23.84496991,0.368264026
216,8.47,2.2,402,33.6,25.20321859,5.307508993
240,8.81,5.2,231,35.2,23.79664684,17.4335803
144,7.8,7.9,354,39.2,21.83342515,0.26398013
174,8.74,5.3,351,52.8,31.45253105,0.682559797
186,8.51,5.3,248,59.9,30.85351634,1.174224269
180,8.25,5.8,215,36.3,31.41167658,0.914594846
269,8.75,1.8,472,57.6,31.37413561,72.11312183
144,7.52,7.2,159,46.6,29.7357999,0.226941491
249,8.61,3.1,370,54.4,26.58441852,26.93930129
199,8.26,8.1,330,57.7,36.28544283,2.325916886
225,8.45,2.1,343,49.5,28.18913139,8.318540098
194,8.79,7.2,237,37.9,24.69970388,1.766408667
222,7.7,2,435,54.7,31.66770749,7.19329669
153,7.89,7.6,268,39.7,27.27243965,0.202816439
117,7.26,5.6,436,40.1,30.55377209,0.072408061
164,7.96,11.8,319,48.5,22.63200221,0.46744578
196,7.58,4.3,191,35.4,22.27976664,1.941354009
201,8.42,5,147,60.3,29.86928002,2.601152113
224,8.42,4.6,361,35.3,25.44041451,7.865346904
187,9,2.3,353,36.2,25.20839083,1.293491456
164,8.18,5.8,274,52.7,30.40954951,0.422704572
186,8.17,5.4,278,60.5,41.17695478,1.196044897
212,8.29,6.2,487,50.8,38.62053338,4.386232692
222,8.07,5.6,235,39.7,19.72697939,7.08919891
209,8.52,2.9,206,50.5,38.45706306,3.766187163
186,7.66,3.3,300,47.1,28.6856798,1.258694258
94,6.91,12.1,358,56.4,30.67033978,-0.095510593
235,8.57,2.4,135,51.4,35.55090108,13.47791863
238,9.1,3.7,307,32.1,23.96607133,15.6487757
99,7.27,8.6,231,50,32.82464803,-0.062580247
187,8.65,7.9,361,44.6,24.96413126,1.299752938
189,7.67,11,367,38.8,20.4001927,1.361302254
225,8.58,3.5,182,51.2,38.57201872,8.17932024
136,8.03,6.9,264,78.4,62.01423864,0.072232828
214,8.88,5.2,379,30,15.76327758,4.805274069
274,9.55,1.9,411,44.2,30.84549706,92.30094665
107,7.33,11.5,272,40.1,32.12773642,-0.030178734
252,9.41,4.8,257,64.4,40.20213422,31.32693186
197,8.2,6.7,262,36.5,19.79865643,2.111048822
263,8.92,1.5,397,48.9,22.78540762,53.72851256
208,8.77,4.1,167,40.2,23.35137832,3.549299629
220,9.2,1.3,180,39.4,29.39375663,6.578538478
174,7.58,8.5,160,50.4,37.74152229,0.666516489
184,7.38,4.9,332,71,44.80505255,1.012115767
203,8.59,7.4,238,61.7,42.2817699,2.798690148
226,8.52,3.9,243,61.2,36.12919292,8.608598608
186,8.51,5.9,208,63.6,44.88756272,1.201879211
234,8.58,5.1,387,48.7,23.70418417,12.88082041
191,8.42,7.8,397,36.1,22.22767409,1.590876724
168,7.68,2.1,169,40.5,17.68660367,0.552791455
174,7.29,10.4,330,40.3,33.10223114,0.638424782
175,7.9,5.3,397,50.2,34.93842508,0.749048447
123,6.99,8,195,48,31.32255892,0.126149247
200,8.21,1.4,497,75.2,51.93817601,2.38437308
166,8.24,4.6,315,37.8,27.17477266,0.422640396
220,8.74,3.9,556,54.9,33.41068493,6.513394002
114,6.78,9.5,324,43.7,28.49521051,0.044438635
100,6.53,8.9,190,35.9,16.14485229,0.045163612
177,8.19,7.4,333,40.3,20.09887148,0.852233354
236,8.29,4.9,268,63.9,40.60034252,14.25483793
219,8.96,5,295,41.2,35.96905529,6.222420285
98,7.11,10.1,270,51,24.40411864,0.047209707
119,7.79,8.1,274,43,35.25972567,0.066804134
103,7.05,9,272,50.4,22.14050961,0.039846999
265,9.52,0.2,274,64.3,38.00018975,59.32650228
231,8.63,5.2,496,46.8,27.02679294,11.08202306
149,8.09,7.4,267,44.2,21.83898309,0.14205646
201,8.06,8.2,99,42,19.51372904,2.575349661
186,7.78,7.8,318,45.2,22.72634867,1.211420233
179,7.95,9.4,380,57,30.90518775,0.866527336
196,8.11,6.7,345,40.1,29.24543665,2.027840024
274,9.01,2.6,506,39.6,33.48923723,92.29577213
165,7.68,6.8,222,49.2,36.54239167,0.420278877
125,7.31,5.6,93,50.1,29.34007176,0.044983818
187,8.24,5.6,282,49.8,31.64705775,1.282453717
188,8.68,4.7,368,43,17.07677034,1.396387345
186,7.65,4.5,315,39.4,29.9875749,1.238705741
175,7.82,7.6,416,30,18.03186987,0.780393379
185,8.28,6.3,258,54.5,29.79738168,1.15859894
121,6.95,8.3,283,36.6,20.28501978,0.106070449
160,7.63,8.7,318,30,24.32815699,0.383078241
148,7.3,4.2,411,43.8,27.81146692,0.218450484
151,7.79,3.2,150,59.9,39.05295222,0.238445299
198,8.36,0.6,276,39.4,26.2487266,2.182549946
243,9.02,5.1,251,37.8,19.3892034,20.08008505
169,7.94,3.9,280,59.9,32.96207502,0.539108078
212,8.62,3,258,38,26.70854084,4.375271993
177,7.54,9.2,231,55.7,38.13918077,0.829160363
127,7.54,8.1,111,53.4,34.90246767,0.061409949
218,8.19,4.2,442,33.3,24.78486348,5.87022253
223,8.22,1.2,311,40.9,23.88254231,7.486970545
191,8.49,4.8,484,51.2,33.41310842,1.549868423
213,8.75,3.8,496,60.8,34.21369176,4.589822417
147,7.42,7.3,307,56.3,34.66021884,0.063144672
243,8.78,2.1,429,33.2,30.05104734,20.01729534
220,8.22,5,425,52,27.26170832,6.477230738
188,8.42,1.3,149,43.7,23.37242229,1.329972267
105,7.21,11.3,320,43.7,35.44372059,-0.037377375
99,7.35,8.5,243,60.9,36.73751427,-0.082702671
165,8.21,4.8,143,55.5,33.75065838,0.415693941
207,8.29,3.6,319,44.2,37.1764352,3.452222166
173,7.25,3.2,257,50,35.45560648,0.73101129
163,7.39,9.3,197,38.4,31.80159785,0.390888345
237,8.81,8.4,354,48.4,22.19039076,15.02775022
154,7.74,7.9,220,66,41.64391359,0.25647312
142,7.44,8.4,318,64.5,48.3599821,0.145622654
129,7.16,8.7,355,39.1,16.73797641,0.090029397
186,7.99,4.4,427,49.8,26.66094981,1.173875854
126,7.82,6.6,313,43.9,26.81037644,0.061080487
275,9.24,0.2,480,64.8,41.38253187,96.95423806
155,7.88,6.4,219,50.2,26.01079338,0.227555213
126,7.93,8.1,361,50.5,31.33206819,0.047586094
253,9.09,3.6,370,53.3,26.46511938,32.78773471
180,8.32,9.9,199,39.7,31.42667977,0.924039584
187,8.52,6.8,169,66.2,46.93674662,1.300013775
201,7.78,1.5,201,48.5,30.59886547,2.578169729
223,8.33,4.8,288,55.5,35.96146203,7.450195998
60,6.68,13.7,269,55.8,32.37904168,0.007840504
280,9.44,0.2,294,47.4,22.60975271,123.8772503
158,8.23,8.6,384,30.2,20.79609724,0.307158776
231,8.79,4.1,353,53.4,44.15018226,11.19926725
156,7.61,6.1,196,43.3,30.34134426,0.253225914
191,7.73,4.5,414,40.6,20.76028042,1.592619405
129,7.46,8.6,325,43.5,27.90909955,0.036304703
199,9.1,7.8,323,50.6,41.30446505,2.283344896
194,7.9,2,474,51.7,38.38078476,1.826220263
206,8.47,0.4,306,39,26.18751158,3.221485772
183,7.87,8.4,359,36.3,24.84284458,0.96526151
200,8.33,6.7,250,54.7,34.19688969,2.486838702
143,7.34,5.6,225,44.1,24.71573976,0.164913515
109,6.89,11.3,386,33.5,26.26742678,-0.001588166
204,8.95,2.7,209,63.2,41.17043316,2.850774126
269,9.34,2.7,397,35.8,19.11418604,72.24087103
248,9.1,0.6,327,37.7,24.54582169,25.85437664
253,8.39,1.3,296,46.2,32.71696008,32.85549727
140,7.19,5.1,295,38.4,12.6062518,0.169235879
238,8.34,5.1,255,40.7,26.98575752,15.7681006
215,8.48,6.8,338,47.2,33.36074267,5.032932874
271,9.62,0.2,213,37,23.23173215,79.5852332
167,7.94,7.8,204,56.2,37.62236848,0.391854137
173,7.74,8.8,236,52.6,30.91233177,0.605520447
171,8.1,6,265,40.4,25.87012673,0.613295828
182,7.54,8.5,278,67.1,48.66796296,0.985464201
166,7.83,8.2,115,44.1,22.25207959,0.444550037
200,8.26,7.5,395,40.5,29.21990557,2.417952303
201,8.55,9.9,459,56.2,40.13709587,2.452569012
170,8.4,4.7,241,50.5,24.91192244,0.596117916
219,8.78,5.8,364,43.8,23.21005554,6.097660577
241,9.02,0.5,246,57.2,24.91032265,18.19353498
172,8.28,6.1,351,43.6,27.68776695,0.58959448
257,8.49,6.1,545,45,32.72037717,39.97487827
128,7.7,8.7,165,39.7,30.3829523,0.143245295
200,8.62,7.2,327,54.5,26.25239796,2.394477285
129,7.25,11.7,270,33.1,20.26932518,0.034633252
179,8.38,6.3,189,46.5,29.69006307,0.786844376
208,8.33,6.7,436,54.9,36.55791131,3.551641009
286,9.1,0.2,301,40.9,30.17917351,166.401534
162,7.77,4.7,362,49.2,34.87603298,0.394357266
229,8.52,2.1,413,36.8,14.36113116,10.04614932
185,8.44,7.6,282,49.1,30.45689964,1.174182885
207,8.39,7.1,257,37.3,27.40452058,3.412226004
158,8.05,6.7,154,43.1,27.86742135,0.235499899
114,7.74,5.4,307,51.9,20.53230785,-0.004244153
245,8.75,4.9,336,45.3,30.70562788,22.20584663
180,7.5,8.4,409,40.5,34.41118215,0.951475779
141,7.72,7.4,352,45.5,26.31237539,0.233413422
226,8.59,0.7,239,35.6,19.58784666,8.705141796
191,8.16,5.8,297,39.9,17.26124696,1.481993898
156,7.99,8,351,31.4,17.00729258,0.239981327
253,8.53,2.4,421,40.7,33.78909198,32.86554767
134,7.23,9.1,396,41,25.339929,0.189365145
206,8.12,7.4,277,47.2,22.64894491,3.260941842
236,8.99,1.8,285,48.1,26.24000435,14.29250311
236,8.36,6.5,373,41.3,24.36719588,14.27388784
119,7.26,9.8,313,50.9,21.44193458,-0.013281467
168,7.35,12.4,459,47.8,24.85714666,0.493761013
210,8.68,10.7,295,50.5,31.12633237,4.028452775
220,8.37,2.5,445,82.2,62.7912987,6.524659889
210,8.5,3.1,313,59.2,34.34733752,3.986379505
250,8.9,0.5,353,39,14.27192477,28.36351736
169,8.17,6.5,134,43.8,24.48079338,0.503068038
181,8.08,1,322,53.8,34.84714631,0.886040175
224,8.84,3.1,286,48.3,27.76676665,7.954594837
248,8.73,0.2,460,32.7,26.31477107,25.61384713
206,7.65,3.4,143,39.4,31.80068245,3.20849659
128,7.21,7.7,351,49.8,35.85832785,0.101695248
235,8.45,1.3,303,33.8,15.49630727,13.48920521
177,8.02,8,372,41.2,20.0948143,0.754405618
175,8.13,2.2,288,45.2,30.89834515,0.649603029
157,7.27,6,520,33.6,25.56890535,0.323469541
209,8.52,6.7,174,46.3,23.87747551,3.795309657
168,7.94,9.1,287,50.7,26.5493081,0.52341088
107,6.97,13.6,203,34.6,18.21250219,0.047132112
159,8.01,7.4,318,49.9,31.32245201,0.350525062
162,7.63,7.4,227,40.5,22.93313508,0.40592778
271,8.88,4.4,348,39.2,17.48900621,79.50435993
115,7.45,11.3,296,39.3,26.67763662,0.029624189
284,9.26,0.2,333,31.8,19.08962384,150.871837
86,6.84,10.4,398,70.5,58.47331099,0.045137304
205,9.12,2.2,199,45.3,28.20711448,3.039836628
266,8.97,0.7,450,36.8,22.18906304,62.2243356
225,9.17,0.2,281,39.4,21.95464534,8.233865444
199,8.25,4.6,114,43.3,29.54252946,2.360133317
255,9.17,1.5,248,54,33.82015476,36.30397005
165,7.94,3.5,311,55.2,29.35859081,0.472796239
234,8.62,1.2,405,61.7,44.82311555,12.84081159
227,8.7,4.1,377,32.9,17.07119887,9.166751479
116,7.42,11.3,314,36.5,24.01178601,0.096455904
181,7.87,4.7,219,40.5,33.29286703,0.960406489
143,7.92,7.5,230,44.4,23.89397662,0.118590186
114,7.15,8.3,179,49.7,34.47471183,-0.019019676
253,9.11,4.1,385,44.4,27.35166389,32.81185811
115,7.33,6.2,374,42.5,28.14436565,0.072807425
213,8.28,0.2,321,44.9,31.42880439,4.571677645
173,8.29,6.3,373,55.4,33.34217821,0.653730106
203,7.97,7.5,439,39.9,28.26707924,2.873630261
203,8.47,4.8,311,47.6,34.54080841,2.837799718
201,7.48,3.2,373,46.2,27.69478612,2.613986
212,8.57,7.8,268,61.6,25.909804,4.287748558
67,7.14,13.6,310,56.2,28.18837978,-0.010536422
192,8.17,3.9,304,35.2,22.64794445,1.638515798
166,8.39,5,204,57.5,35.50319558,0.484190079
146,7.86,8.5,276,48.2,26.96887207,0.111788908
137,6.97,11.7,391,51.4,30.47943149,0.149668732
200,8.08,5,323,56.3,37.91604064,2.438949784
182,8.45,4.5,241,47.3,30.00424075,1.013190301
170,7.48,1.4,248,56,26.87171092,0.579660658
61,6.39,12.5,416,39.8,22.64858723,-0.003214217
231,8.44,3.8,321,58.9,37.0376875,11.17841336
171,8.04,5,290,44.7,30.93869885,0.614586828
175,8.11,5.9,302,43.1,28.1255122,0.701232535
222,8.78,0.6,144,45.5,38.75466361,7.202739307
219,9.28,0.2,205,41.2,20.79212515,6.184463156
161,7.72,4.1,149,39.4,17.96328019,0.389450978
184,7.74,4.5,384,36.9,26.11283857,1.073651765
210,8.59,0.2,337,39.6,25.37154489,4.04221129
230,8.67,0.2,212,42.4,21.80997916,10.59769917
114,7.34,10.1,396,46.5,25.46716763,0.077678375
188,8.6,5.8,340,38.6,32.29606836,1.338230629
140,7.31,8.2,265,65.3,47.25965557,0.112764051
156,7.99,7.4,346,45.6,32.9842957,0.317624091
215,8.67,7.5,374,58.1,40.81213697,4.988792264
162,8.34,8.5,344,57.5,34.96347547,0.397878263
258,9.23,0.2,424,57.1,36.19113683,42.02116093
253,9.06,2.5,552,58.7,42.68833618,32.71035678
72,6.94,15.1,148,43.9,36.59592063,0.02289124
220,8.8,3.3,414,51.7,31.38136719,6.372434196
169,7.93,3.1,335,42.5,30.08071207,0.560628522
154,7.25,3.1,174,48.6,25.00819789,0.229626326
238,8.96,2.2,361,38.7,17.37234231,15.67212574
191,8.74,5.1,234,39.8,24.92236809,1.556442924
181,7.69,6.3,338,46.5,32.4471098,1.020662043
231,8.36,4.9,430,51.3,20.77545894,11.1003699
115,7.95,10.3,254,44.3,29.29076357,0.064970172
174,8.36,3.7,286,57.4,39.31914326,0.691787924
151,7.86,6.1,511,54.6,30.08171018,0.158734333
149,7.95,9,268,30,19.73080607,0.110264496
76,6.89,14,419,54.8,41.46033713,-0.0941846
267,8.93,2.3,486,47,37.30947236,65.41485187
168,7.92,10.1,334,39.7,24.06321571,0.500579542
128,7.07,9.4,342,40.6,36.91299584,0.162775583
221,9.37,4.3,393,35.8,19.18367666,6.836237135
229,8.86,3.3,230,44.3,22.08846023,10.13178433
194,8.21,2.9,450,52.6,37.21615686,1.871003355
156,7.76,4.6,259,64.3,34.83201511,0.253366224
126,7.01,8.7,150,45.7,28.21170989,0.089171294
209,9.05,2,393,46.1,23.46570668,3.81643367
152,7.63,9.1,427,58.1,34.06465132,0.297152569
246,8.83,5.6,296,34.9,27.19088124,23.31688387
203,8.64,6.2,324,48.8,30.2506145,2.82994033
123,7.59,8.9,464,63.6,41.6193927,0.01152189
120,7.73,5.9,264,42.9,25.70637644,0.083875777
149,7.6,8.3,342,55.4,33.08755229,0.22232889
162,7.78,4,265,36,25.91146249,0.405672468
189,8.1,4.7,484,36.5,16.82525266,1.432130924
262,8.8,2.8,326,49.7,26.32814414,51.12271114
194,8.07,5.2,303,47.6,33.51069858,1.800440881
129,7.14,11.3,385,36.3,15.86127464,0.108156337
189,8.57,1.4,232,49.1,34.53615226,1.419530247
124,7,10.7,132,37.8,23.98504476,0.016196827
182,7.99,2.8,389,30.7,12.89362113,0.985492044
262,9,4.3,97,43.2,25.38565196,51.06684676
180,7.9,6.7,196,42.7,33.55316208,0.857970379
186,8.28,6.4,400,34.5,26.80229658,1.210174163
141,7.54,8.5,267,58.8,26.19612352,0.043228131
168,7.54,6.8,335,36.6,24.26808284,0.417889522
125,7.43,11.9,313,38.5,29.27501379,0.115739272
121,7.14,8.8,298,60.8,45.44638233,0.020956122
148,7.65,4.4,341,40.1,27.21865767,0.095261724
180,8.41,5,458,43.5,17.61293276,0.900678813
173,8.41,7.7,303,36.2,20.71796689,0.708402822
153,7.63,9.6,269,34.2,26.6385945,0.273325653
254,9.57,1.2,402,39.2,18.96796039,34.52290692
118,6.84,7.9,193,38,25.9884478,0.102144926
109,6.84,13.7,276,35,26.71188003,-0.010981266
112,6.75,12.3,317,48.2,18.93303774,0.068465151
126,7.24,8.5,281,42.6,31.57286093,0.034312117
188,8.38,3.1,96,50.4,30.74461725,1.343274665
124,7.44,13.6,442,36.4,29.40275684,0.168425521
136,7.83,8.4,470,40.5,20.19802679,0.152582986
246,8.68,2.2,340,42.9,26.30075703,23.3171517
149,8.04,5.8,250,38,24.62976616,0.141899201
202,7.22,4.1,461,47,24.37370926,2.63477131
137,7.41,3.4,343,40.2,24.6268549,0.223565314
189,8.36,5.1,207,48.8,29.78570287,1.356283634
165,7.87,7.9,422,60.8,42.62548108,0.444136371
211,8.56,5.5,223,51.3,24.38003009,4.20760166
224,8.41,3.1,360,49.8,26.00936777,7.940761446
215,8.72,2.9,222,43.1,19.40673674,5.122478697
162,8.27,7.2,282,59.4,40.42197572,0.365803506
111,6.55,6.8,293,32.8,18.15739399,-0.010603415
195,7.96,4.2,281,55.1,26.57274254,1.879874831
153,7.13,6,436,42.8,40.73964693,0.195108037
158,8.24,8,323,69.4,43.31825351,0.338531445
244,8.53,2.5,363,44.7,33.041643,21.15406161
138,8.26,8.3,236,39.6,25.94689341,0.221232952
207,8.69,0.2,282,38.3,24.36133078,3.437853097
171,8.25,3.2,180,36.2,21.65834918,0.53843627
235,8.65,7.8,327,50.3,37.22492119,13.60353868
154,7.63,5.3,239,62.9,33.5164294,0.297559957
90,6.89,11.8,344,41.8,20.35064944,-0.001073279
186,8.23,6.5,266,45.1,23.4860847,1.139511972
202,8.23,7.1,224,51.5,25.66984013,2.7121486
176,8.34,4.9,295,46.7,34.46438476,0.800927783
